bq-results-20260416-225210-1776379941014
user_pseudo_id,conversion,page_views,scrolls,form_starts,device_category,medium,engagement_level
27930613.1775257000,0,6,1,0,desktop,organic,Medium
491133058.1774050000,0,1,0,0,desktop,organic,Low
1647932975.1774600000,0,1,0,0,desktop,(none),Low
434100713.1775050000,0,18,5,0,desktop,(none),High
1417680163.1774500000,0,1,1,0,desktop,organic,Low
1388242381.1774900000,0,1,0,0,mobile,organic,Low
1272686884.1774900000,0,1,0,0,mobile,(none),Low
604027089.1773480000,0,1,0,0,mobile,(none),Low
1648998108.1774700000,0,1,0,0,desktop,organic,Low
1615168583.1774600000,0,1,0,0,desktop,organic,Low
1836436991.1774600000,0,3,2,0,desktop,(none),Low
1640588251.1774300000,0,3,0,0,desktop,organic,Low
1678477066.1774700000,1,5,0,2,desktop,organic,Medium
267716774.1775220000,0,2,0,0,mobile,(none),Low
1712472757.1775300000,0,2,2,0,mobile,(none),Low
1305236865.1773900000,0,2,0,0,desktop,referral,Low
1710959205.1775300000,0,1,0,0,mobile,organic,Low
1930321554.1775100000,0,1,0,0,desktop,organic,Low
1910412567.1774000000,0,1,0,0,desktop,(none),Low
1040975432.1775100000,0,1,0,0,mobile,(none),Low
2030618713.1775200000,0,1,0,0,mobile,(none),Low
344239470.1774830000,0,1,0,0,mobile,organic,Low
89100742.1775048000,0,6,2,0,desktop,(none),Medium
806871924.1775130000,0,1,0,0,mobile,(none),Low
343311737.1774120000,0,1,0,0,mobile,organic,Low
1709199966.1774400000,0,2,0,0,desktop,cpc,Low
1392422677.1774600000,0,1,0,0,mobile,organic,Low
613923913.1774820000,0,1,0,0,desktop,organic,Low
1748140888.1775000000,0,1,0,0,desktop,organic,Low
1250849263.1775200000,0,1,0,0,desktop,organic,Low
1564820677.1774300000,0,9,1,0,desktop,organic,Medium
2138022877.1775200000,0,1,0,0,mobile,organic,Low
2007922741.1773200000,0,5,0,0,mobile,organic,Medium
488311882.1774030000,0,1,1,0,mobile,organic,Low
441898805.1774040000,0,1,0,0,mobile,referral,Low
1430767916.1774100000,0,1,0,0,desktop,organic,Low
1950433774.1774200000,0,1,0,0,mobile,organic,Low
1716275979.1774300000,0,3,0,0,mobile,organic,Low
1031989785.1775200000,0,1,0,0,desktop,organic,Low
1522905469.1774900000,0,1,0,0,mobile,(none),Low
694313687.1774890000,0,1,0,0,mobile,(none),Low
1206015665.1775100000,0,16,7,0,desktop,cpc,High
919599307.1774550000,0,1,0,0,mobile,(none),Low
298923229.1774100000,0,1,0,0,mobile,(none),Low
1582106119.1774300000,0,2,0,0,desktop,cpc,Low
1658430754.1774000000,0,1,0,0,desktop,organic,Low
1443362428.1774300000,0,1,0,0,desktop,organic,Low
90261847.1774292000,0,1,0,0,desktop,organic,Low
1472947255.1774300000,0,1,0,0,desktop,organic,Low
556492658.1774580000,0,1,0,0,desktop,organic,Low
102895949.1775010000,0,1,0,0,desktop,organic,Low
922213754.1775340000,0,1,1,0,desktop,organic,Low
1264911668.1775300000,0,1,0,0,desktop,referral,Low
133240573.1775160000,0,1,0,0,desktop,organic,Low
1500339919.1773900000,0,1,0,0,desktop,organic,Low
490862006.1773960000,0,6,1,1,desktop,(none),Medium
1018188393.1774000000,0,1,1,0,desktop,organic,Low
327938087.1774570000,0,1,0,0,desktop,organic,Low
74998894.1774572000,0,2,0,0,desktop,(none),Low
1150905443.1771900000,0,4,3,1,desktop,(none),Medium
646479508.1775150000,0,3,0,0,desktop,organic,Low
1566654589.1771600000,0,1,0,0,mobile,(none),Low
1879069520.1773900000,0,9,4,0,desktop,cpc,Medium
2030308525.1774800000,0,1,0,0,desktop,(none),Low
1383236247.1774500000,0,1,0,0,desktop,(none),Low
737055499.1774670000,0,1,0,0,mobile,(none),Low
1932411159.1774700000,0,1,0,0,mobile,(none),Low
2129114933.1775100000,0,7,3,1,mobile,organic,Medium
64917430.1773662000,0,1,0,0,mobile,(none),Low
209070322.1770760000,0,5,0,0,desktop,(none),Medium
1164081021.1775000000,0,1,0,0,desktop,organic,Low
1509089971.1775000000,0,3,0,0,desktop,cpc,Low
456406055.1774870000,0,1,0,0,mobile,(none),Low
2046683629.1775300000,0,1,0,0,mobile,organic,Low
1944389789.1774300000,0,3,0,0,desktop,(none),Low
1363295792.1774800000,0,1,0,0,desktop,organic,Low
1900269071.1774200000,0,3,1,0,desktop,organic,Low
1950932593.1774300000,0,1,0,0,mobile,(none),Low
456736411.1774360000,0,3,0,0,desktop,organic,Low
602439054.1775010000,0,1,0,0,desktop,(none),Low
1898683506.1773300000,0,1,0,0,mobile,organic,Low
786495829.1773160000,0,1,1,0,mobile,(none),Low
136551805.1773530000,0,1,0,0,mobile,organic,Low
2089423944.1773700000,0,1,0,0,mobile,organic,Low
2027672109.1773800000,0,4,3,0,desktop,(none),Medium
1821530933.1774000000,0,1,0,0,desktop,referral,Low
360810056.1773960000,0,1,1,0,desktop,referral,Low
487688341.1773960000,0,1,0,0,mobile,organic,Low
256597093.1773980000,0,1,1,0,desktop,organic,Low
36176083.1773944000,0,5,1,0,desktop,organic,Medium
405424532.1774030000,0,1,0,0,mobile,(none),Low
1454310982.1774500000,0,6,2,0,desktop,organic,Medium
1430393940.1774500000,0,1,0,0,desktop,(none),Low
1213970684.1774600000,0,6,1,0,desktop,organic,Medium
1275417989.1774900000,0,1,1,0,desktop,referral,Low
1719785819.1775000000,0,1,0,0,desktop,referral,Low
665861614.1775000000,0,2,1,0,desktop,referral,Low
1602801122.1775000000,0,1,0,0,desktop,organic,Low
1705269265.1775100000,0,1,1,0,desktop,referral,Low
1738314099.1775100000,0,1,1,0,desktop,organic,Low
484135649.1775140000,0,4,0,0,desktop,organic,Medium
753960527.1775150000,0,4,1,0,desktop,(none),Medium
947474789.1775170000,0,4,0,0,desktop,referral,Medium
892565153.1770330000,0,13,0,0,mobile,organic,High
333110455.1774320000,0,2,1,0,mobile,(none),Low
675920075.1773180000,0,1,1,0,desktop,(none),Low
23999280.1774023000,0,1,0,0,desktop,organic,Low
1790962723.1774800000,0,1,0,0,desktop,referral,Low
1556308197.1774500000,0,1,0,0,desktop,(none),Low
1490933685.1775100000,0,1,0,0,desktop,organic,Low
2066585183.1773400000,0,1,0,0,mobile,(none),Low
919456659.1773940000,0,3,0,0,desktop,referral,Low
307230986.1775370000,0,6,1,0,desktop,organic,Medium
1886360942.1773100000,0,2,0,0,mobile,(none),Low
120565751.1773750000,0,1,1,0,mobile,organic,Low
1895256189.1773400000,0,2,0,0,mobile,(none),Low
495391349.1774990000,0,1,0,0,desktop,cpc,Low
566405693.1773050000,0,1,0,0,mobile,referral,Low
717701208.1773430000,0,1,0,0,mobile,referral,Low
686786727.1773940000,0,1,0,0,mobile,referral,Low
49408292.1774062000,0,1,0,0,desktop,referral,Low
153461484.1774330000,0,1,0,0,tablet,referral,Low
498140439.1774730000,0,1,0,0,mobile,referral,Low
59792633.1774800000,0,1,0,0,mobile,referral,Low
772385046.1775010000,0,1,0,0,desktop,referral,Low
403413834.1775060000,0,1,0,0,mobile,referral,Low
877057401.1775090000,0,1,0,0,mobile,referral,Low
565031324.1775130000,0,1,0,0,desktop,referral,Low
861651653.1775300000,0,1,0,0,desktop,(none),Low
1981027892.1775000000,0,1,1,0,desktop,referral,Low
828835297.1774640000,0,1,0,0,mobile,referral,Low
1534586508.1774200000,0,5,1,0,desktop,organic,Medium
871998424.1774400000,0,5,2,0,desktop,organic,Medium
1231018482.1774500000,0,1,0,0,desktop,organic,Low
198930614.1774940000,0,1,0,0,mobile,(none),Low
194465949.1775000000,0,5,2,0,desktop,organic,Medium
1004895988.1774400000,0,1,0,0,desktop,organic,Low
1653371026.1774000000,0,1,0,0,desktop,cpc,Low
380136151.1774450000,0,1,0,0,desktop,(none),Low
428441990.1773520000,0,2,0,0,mobile,organic,Low
140669940.1773930000,0,36,0,0,desktop,(none),High
420912502.1773940000,0,1,0,0,desktop,organic,Low
397372399.1773950000,0,2,0,0,mobile,(none),Low
1924794789.1774000000,0,1,0,0,mobile,(none),Low
1335123294.1774100000,0,4,0,0,mobile,organic,Medium
1232476021.1774200000,0,2,0,0,desktop,referral,Low
1370831407.1774300000,0,3,1,0,mobile,organic,Low
1313380257.1774500000,0,1,0,0,desktop,organic,Low
1858999758.1774600000,0,1,0,0,mobile,email,Low
2092768403.1774600000,0,1,0,0,desktop,(none),Low
1481653097.1775000000,0,3,1,0,mobile,organic,Low
1336048419.1775000000,0,3,1,0,desktop,organic,Low
449893316.1775050000,0,4,0,0,desktop,(none),Medium
1167245370.1774500000,0,7,2,0,desktop,organic,Medium
1809098145.1775100000,0,10,3,0,desktop,organic,Medium
31386784.1775360000,0,1,0,0,mobile,organic,Low
767907547.1774140000,0,1,0,0,desktop,(none),Low
1775750005.1774600000,0,17,11,0,desktop,organic,High
1192797100.1773900000,0,1,0,0,desktop,organic,Low
738981237.1774120000,0,1,0,0,desktop,organic,Low
2093149176.1774400000,0,4,0,0,desktop,organic,Medium
174663823.1775070000,0,1,0,0,desktop,organic,Low
661090523.1775140000,0,4,0,0,mobile,organic,Medium
976648521.1774680000,0,1,0,0,mobile,(none),Low
480255709.1774200000,0,2,0,0,desktop,organic,Low
1211575648.1773900000,0,1,1,0,desktop,referral,Low
213099990.1774930000,0,1,0,0,mobile,(none),Low
909121841.1775230000,0,1,1,0,desktop,referral,Low
937073285.1774820000,0,1,0,0,desktop,referral,Low
518233216.1774550000,0,1,1,0,mobile,(none),Low
1034606913.1774600000,0,3,1,0,mobile,organic,Low
2005999723.1773900000,0,1,0,0,desktop,organic,Low
2109931296.1775300000,0,1,0,0,desktop,(none),Low
1239395681.1763400000,0,5,3,0,desktop,organic,Medium
1443125256.1773900000,0,3,0,0,mobile,organic,Low
2130402690.1774300000,0,1,0,0,desktop,(none),Low
278300518.1774960000,0,1,0,0,desktop,organic,Low
822801460.1774540000,0,1,0,0,desktop,organic,Low
336448930.1773160000,0,9,2,1,desktop,(none),Medium
422916291.1773860000,0,2,0,0,desktop,(none),Low
1183220265.1773900000,0,7,3,1,desktop,(none),Medium
1407577969.1774400000,0,1,0,0,desktop,(none),Low
1316002574.1774500000,0,2,1,0,desktop,(none),Low
144919265.1775140000,0,1,0,0,desktop,referral,Low
550044317.1775150000,0,1,0,0,desktop,organic,Low
376366169.1775260000,0,1,0,0,mobile,organic,Low
1944423175.1773900000,0,2,0,0,desktop,organic,Low
628596376.1773810000,0,1,0,0,mobile,(none),Low
1924810948.1775200000,0,1,1,0,mobile,referral,Low
873876531.1774440000,0,1,0,0,desktop,organic,Low
730413248.1773940000,0,1,0,0,desktop,organic,Low
1007330111.1774000000,0,4,1,0,desktop,organic,Medium
308816349.1774380000,0,3,0,0,desktop,referral,Low
1138611847.1774900000,0,1,0,0,desktop,organic,Low
197618679.1774020000,0,1,0,0,desktop,referral,Low
82547525.1773067000,0,1,0,0,desktop,referral,Low
1640057815.1775000000,0,7,0,0,desktop,organic,Medium
384553978.1773920000,0,1,0,0,mobile,organic,Low
682670697.1774570000,0,1,0,0,desktop,(none),Low
2142246833.1775000000,0,9,0,0,desktop,organic,Medium
957843191.1774170000,0,1,0,0,desktop,(none),Low
607601482.1774710000,0,1,0,0,desktop,organic,Low
2125641777.1775200000,0,1,0,0,desktop,(none),Low
1216668549.1773300000,0,2,0,0,desktop,organic,Low
1762271456.1774500000,0,14,0,0,desktop,organic,High
899689260.1773940000,0,1,0,0,desktop,(none),Low
884691622.1742380000,1,10,5,2,desktop,(none),Medium
271973673.1774300000,1,3,0,2,desktop,organic,Low
460927899.1773260000,0,2,0,0,mobile,(none),Low
1616603610.1774400000,0,1,1,0,desktop,organic,Low
1563144965.1763300000,0,5,0,0,desktop,(none),Medium
561332843.1774080000,0,1,0,0,desktop,(none),Low
1512809895.1775100000,0,3,0,0,desktop,organic,Low
2101998340.1774200000,0,8,3,0,desktop,organic,Medium
974338774.1774410000,0,3,0,0,mobile,organic,Low
2014795305.1775200000,0,2,2,0,desktop,referral,Low
1874116828.1774300000,0,1,0,0,desktop,(none),Low
476989222.1773960000,0,2,0,0,mobile,organic,Low
294439881.1774710000,0,6,2,1,desktop,(none),Medium
2055892659.1773900000,0,1,0,0,desktop,(none),Low
1776897156.1773900000,0,1,0,0,mobile,referral,Low
2065811111.1774300000,0,1,1,0,desktop,organic,Low
840783965.1774020000,0,2,0,0,desktop,(none),Low
1047508520.1774600000,0,6,3,0,desktop,(none),Medium
2073240950.1774600000,0,1,0,0,desktop,organic,Low
1554264049.1774100000,0,1,0,0,desktop,referral,Low
565749209.1772820000,0,13,3,0,desktop,(none),High
665166894.1773940000,0,1,1,0,desktop,organic,Low
1030447018.1773900000,0,1,0,0,desktop,(none),Low
1320857678.1716900000,0,1,0,0,desktop,(none),Low
24455398.1773951000,0,1,0,0,desktop,(none),Low
72909644.1774652000,0,2,0,0,mobile,organic,Low
515538290.1774980000,0,5,2,0,desktop,(none),Medium
1591230634.1775000000,0,1,1,0,desktop,referral,Low
2063899922.1773200000,0,1,0,0,mobile,organic,Low
968491299.1774630000,0,1,0,0,desktop,organic,Low
61122616.1775030000,0,6,1,0,mobile,organic,Medium
81959575.1774631000,0,1,1,0,desktop,organic,Low
963085864.1773960000,0,18,2,0,desktop,cpc,High
2004223855.1775300000,0,2,0,0,desktop,referral,Low
149978596.1774990000,0,1,0,0,desktop,referral,Low
1441245024.1775100000,0,1,0,0,desktop,(none),Low
1022622202.1775000000,0,2,0,0,desktop,organic,Low
1131636139.1774100000,0,1,0,0,desktop,organic,Low
2140371890.1775100000,0,3,0,0,desktop,organic,Low
788284985.1775230000,0,1,0,0,desktop,organic,Low
2007871386.1774100000,0,1,0,0,mobile,organic,Low
1113593531.1774900000,0,2,1,0,desktop,referral,Low
517680371.1774270000,0,3,2,0,desktop,organic,Low
457843712.1774270000,0,15,2,1,desktop,organic,High
509649998.1725650000,0,12,0,0,desktop,(none),High
1218737179.1773900000,0,1,0,0,desktop,organic,Low
712907215.1774470000,0,1,0,0,desktop,cpc,Low
1163055247.1775000000,0,1,0,0,desktop,organic,Low
2047368794.1774700000,0,1,0,0,mobile,(none),Low
1925999972.1774100000,0,1,0,0,desktop,referral,Low
1153418149.1774900000,0,1,0,0,tablet,organic,Low
7686080.1773020100,0,1,0,0,mobile,referral,Low
707841691.1773160000,0,1,1,0,desktop,(none),Low
913463490.1773870000,0,3,1,0,desktop,referral,Low
1527337138.1773900000,0,2,0,0,desktop,organic,Low
1366126916.1774900000,0,1,1,0,desktop,cpc,Low
2040372648.1775000000,0,8,0,0,desktop,(none),Medium
633125572.1775140000,0,3,0,0,desktop,(none),Low
275086450.1773930000,0,3,2,0,desktop,(none),Low
363998583.1774390000,0,2,2,0,desktop,(none),Low
1377318906.1774600000,0,2,1,0,desktop,organic,Low
2037237376.1775200000,0,1,0,0,desktop,(none),Low
576434281.1774540000,0,1,0,0,desktop,organic,Low
488250929.1772980000,0,2,0,0,mobile,referral,Low
1624534997.1773000000,0,3,2,0,desktop,organic,Low
474775905.1767750000,0,1,1,0,desktop,(none),Low
200108617.1773800000,0,9,0,0,mobile,(none),Medium
1458463556.1774000000,0,1,0,0,desktop,(none),Low
1350331460.1774100000,0,1,0,0,desktop,(none),Low
747900066.1774220000,0,2,0,0,mobile,organic,Low
1398115896.1774500000,0,1,0,0,desktop,organic,Low
20371255.1774470000,0,1,0,0,desktop,organic,Low
1812033808.1774800000,0,4,2,1,desktop,(none),Medium
1112078801.1774900000,0,5,4,0,desktop,(none),Medium
2082154692.1775100000,0,4,2,0,desktop,organic,Medium
887223525.1775150000,0,1,1,0,desktop,organic,Low
822507851.1775150000,0,1,0,0,desktop,organic,Low
2124724303.1775300000,0,1,0,0,desktop,organic,Low
1858501821.1775000000,0,1,1,0,mobile,organic,Low
1700366886.1773900000,0,2,0,0,mobile,organic,Low
425116449.1772040000,0,1,0,0,mobile,organic,Low
468042621.1774050000,0,1,0,0,mobile,organic,Low
1046375752.1774100000,0,3,1,0,desktop,organic,Low
2090068830.1774600000,0,1,0,0,mobile,organic,Low
1742248921.1774600000,0,1,0,0,desktop,(none),Low
960188703.1774890000,0,1,0,0,desktop,(none),Low
514855901.1774890000,0,3,2,0,desktop,organic,Low
2018150717.1774900000,0,1,1,0,desktop,organic,Low
1660373994.1774900000,0,1,0,0,desktop,cpc,Low
455050547.1775060000,0,5,1,0,desktop,organic,Medium
163163990.1775250000,0,16,3,0,desktop,(none),High
1204494044.1775200000,0,4,0,0,mobile,(none),Medium
925682339.1775320000,0,1,0,0,desktop,(none),Low
1248548896.1773100000,0,1,1,0,desktop,(none),Low
1540156795.1773900000,0,1,1,0,desktop,(none),Low
60830553.1773884000,0,1,1,1,mobile,(none),Low
1547492573.1773900000,0,1,1,1,mobile,(none),Low
835790701.1773930000,0,2,0,0,desktop,(none),Low
1566417141.1773900000,0,1,1,0,desktop,(none),Low
1980872339.1773900000,0,1,1,0,desktop,(none),Low
1492134791.1773900000,0,3,0,0,desktop,organic,Low
1376586394.1774000000,0,1,0,0,desktop,organic,Low
217787526.1774010000,0,2,0,0,desktop,(none),Low
51239386.1774039000,0,1,0,0,desktop,(none),Low
2105490176.1774000000,0,1,0,0,desktop,(none),Low
1306811937.1774100000,0,1,0,0,desktop,(none),Low
640871293.1774130000,0,1,0,0,desktop,(none),Low
216673404.1774130000,0,1,0,0,desktop,(none),Low
947518433.1774140000,0,1,0,0,desktop,(none),Low
267152186.1774270000,0,1,1,0,desktop,(none),Low
1323312540.1774300000,0,1,0,0,desktop,email,Low
508386259.1774290000,0,1,1,0,desktop,(none),Low
1808181264.1774400000,0,1,0,0,desktop,(none),Low
678000463.1774380000,0,4,0,0,desktop,(none),Medium
1770011909.1774500000,0,1,0,0,desktop,(none),Low
1335512851.1774500000,0,1,0,0,desktop,(none),Low
1336741845.1774600000,0,1,1,0,desktop,(none),Low
891054579.1774620000,0,1,0,0,desktop,(none),Low
166582773.1774740000,0,1,0,0,desktop,(none),Low
1680068225.1774900000,0,1,0,0,desktop,(none),Low
1635326897.1774900000,0,3,1,0,desktop,(none),Low
1940566338.1774900000,0,2,1,0,desktop,organic,Low
350203702.1774930000,0,1,0,0,desktop,organic,Low
1545605640.1775000000,0,1,0,0,desktop,(none),Low
928109548.1774990000,0,2,0,0,desktop,(none),Low
189063165.1774990000,0,1,0,0,desktop,(none),Low
1401399680.1775200000,0,1,0,0,desktop,(none),Low
1176977792.1774400000,0,1,0,0,desktop,cpc,Low
2147467638.1774000000,0,1,0,0,desktop,organic,Low
1033957557.1774600000,0,3,0,0,desktop,(none),Low
1827726259.1774600000,0,3,1,1,desktop,(none),Low
73840972.1774562000,0,1,0,0,desktop,(none),Low
743688139.1774560000,0,1,0,0,desktop,(none),Low
85202883.1774562000,0,1,0,0,desktop,(none),Low
587398013.1775150000,0,2,1,0,desktop,(none),Low
1536955754.1774400000,0,1,0,0,desktop,referral,Low
2066807326.1775200000,0,2,0,0,mobile,organic,Low
1752027809.1774300000,0,3,2,0,mobile,organic,Low
1818159476.1774500000,0,3,0,0,desktop,(none),Low
1260644024.1774600000,0,1,0,0,desktop,(none),Low
470416237.1774890000,0,2,0,0,desktop,(none),Low
2006669319.1773300000,0,1,0,0,mobile,organic,Low
1097923646.1773100000,0,1,0,0,mobile,(none),Low
725746190.1770760000,0,0,0,0,desktop,(none),Low
11635335.1773241000,0,8,3,1,mobile,(none),Medium
1048861446.1773800000,0,1,1,0,desktop,organic,Low
1345121504.1774400000,0,1,0,0,desktop,organic,Low
522722662.1774830000,0,1,0,0,desktop,organic,Low
361434612.1775060000,0,1,0,0,desktop,organic,Low
520032397.1775070000,0,5,1,0,desktop,organic,Medium
706784757.1774440000,0,2,2,0,desktop,(none),Low
1413626820.1774200000,0,2,1,0,mobile,(none),Low
1569760682.1774500000,0,1,1,0,desktop,organic,Low
1829062833.1775200000,0,2,1,0,desktop,cpc,Low
548885777.1774020000,0,2,1,0,desktop,organic,Low
1382253208.1774800000,0,1,0,0,mobile,(none),Low
1569445326.1773900000,0,2,1,0,desktop,(none),Low
997210086.1773950000,0,3,2,0,desktop,organic,Low
1667140386.1774000000,0,4,0,0,desktop,organic,Medium
1567363591.1774200000,1,8,1,2,desktop,organic,Medium
312423054.1774910000,0,1,0,0,desktop,organic,Low
1962082666.1773900000,0,3,0,0,desktop,organic,Low
1254524803.1774600000,0,2,0,0,desktop,(none),Low
311393146.1774390000,0,3,0,0,desktop,(none),Low
1494261104.1774800000,0,1,0,0,mobile,(none),Low
1254414761.1775100000,0,1,0,0,desktop,(none),Low
1139080937.1774600000,0,1,0,0,desktop,(none),Low
444950016.1773240000,0,1,0,0,desktop,organic,Low
59844128.1773860000,0,7,0,0,desktop,organic,Medium
1374483008.1774300000,0,2,0,0,desktop,(none),Low
1781773275.1774000000,0,1,1,0,desktop,(none),Low
530604225.1775140000,0,2,0,0,desktop,(none),Low
101950988.1774020000,0,1,0,0,desktop,organic,Low
286647678.1774550000,0,1,0,0,mobile,(none),Low
1884532886.1774900000,0,1,1,0,desktop,organic,Low
750582249.1774460000,0,1,0,0,desktop,organic,Low
1622550398.1773900000,0,2,0,0,desktop,(none),Low
1739252046.1775300000,0,4,1,0,desktop,cpc,Medium
1214689608.1774200000,0,1,1,0,mobile,Email,Low
1579810893.1773700000,0,4,1,0,mobile,organic,Medium
659731157.1773930000,0,1,0,0,desktop,(none),Low
338699627.1773950000,0,3,0,0,desktop,organic,Low
1390943299.1774000000,0,1,0,0,mobile,organic,Low
355800751.1774020000,0,1,0,0,mobile,organic,Low
1213841430.1774500000,0,2,0,0,desktop,(none),Low
910240773.1771030000,0,1,0,0,desktop,(none),Low
1807926066.1774700000,0,4,2,0,desktop,(none),Medium
947845043.1774780000,0,1,0,0,desktop,(none),Low
222072868.1774780000,0,1,0,0,desktop,(none),Low
1285506916.1774800000,0,1,0,0,desktop,organic,Low
1608971752.1775000000,0,2,0,0,desktop,(none),Low
1998146712.1775100000,0,1,0,0,desktop,organic,Low
1307375462.1775100000,0,2,0,0,desktop,(none),Low
1138419412.1775200000,0,2,1,0,desktop,organic,Low
467594451.1775290000,0,3,1,0,mobile,organic,Low
1624272764.1774700000,0,1,0,0,desktop,organic,Low
1287856236.1775400000,0,1,0,0,desktop,referral,Low
499926836.1774270000,0,1,0,0,desktop,organic,Low
68820701.1773896000,0,1,0,0,desktop,(none),Low
858511556.1774550000,0,1,0,0,mobile,(none),Low
634134119.1774360000,0,1,0,0,desktop,(none),Low
694290977.1769620000,0,16,0,0,desktop,(none),High
525010365.1715010000,0,20,2,0,desktop,(none),High
356949525.1770500000,0,4,0,0,mobile,(none),Medium
1202552647.1772900000,0,1,0,0,mobile,referral,Low
1546137581.1775100000,0,1,0,0,desktop,organic,Low
737954730.1775180000,0,1,0,0,mobile,(none),Low
569643410.1775220000,0,2,0,0,desktop,(none),Low
83844160.1774089000,0,1,0,0,mobile,(none),Low
286619816.1775140000,0,1,0,0,desktop,(none),Low
826738408.1775080000,0,1,0,0,desktop,organic,Low
1211788014.1775300000,0,2,1,0,mobile,organic,Low
499435192.1774080000,0,4,0,0,mobile,organic,Medium
104010289.1770270000,0,4,1,0,desktop,(none),Medium
560934768.1774840000,0,2,0,0,desktop,(none),Low
1023536258.1774600000,0,1,0,0,mobile,,Low
1092997669.1773200000,0,1,1,0,desktop,organic,Low
1090694631.1773400000,0,9,4,0,desktop,(none),Medium
1755084131.1774500000,0,1,0,0,desktop,(none),Low
872688492.1775280000,0,1,0,0,desktop,organic,Low
544513837.1775070000,0,1,0,0,mobile,(none),Low
828920415.1774400000,0,3,1,0,desktop,organic,Low
31820133.1774979000,0,1,0,0,desktop,referral,Low
678590038.1773860000,0,1,0,0,desktop,(none),Low
438978163.1773870000,0,1,0,0,desktop,(none),Low
1961527208.1773900000,0,1,0,0,desktop,(none),Low
1601550787.1773900000,0,1,0,0,desktop,(none),Low
387659497.1773910000,0,1,0,0,desktop,(none),Low
1863667290.1773900000,0,1,0,0,desktop,(none),Low
1244357002.1774000000,0,1,0,0,desktop,(none),Low
360468515.1773970000,1,6,1,2,desktop,(none),Medium
485678840.1773990000,0,1,0,0,desktop,(none),Low
1987540478.1774000000,0,1,0,0,desktop,(none),Low
1538420235.1774000000,0,1,1,0,desktop,(none),Low
49500564.1774054000,0,1,0,0,desktop,(none),Low
599798306.1774070000,0,1,0,0,desktop,(none),Low
561982997.1774080000,0,1,0,0,desktop,(none),Low
127823341.1774100000,0,1,0,0,desktop,(none),Low
1762131786.1774100000,0,1,0,0,desktop,(none),Low
94484482.1774145000,0,1,0,0,desktop,(none),Low
1278478968.1774100000,0,1,0,0,desktop,(none),Low
1945700207.1774100000,0,1,0,0,desktop,(none),Low
208118871.1774190000,0,1,0,0,desktop,(none),Low
1854012790.1774200000,0,1,0,0,desktop,(none),Low
670919730.1774240000,0,1,0,0,desktop,(none),Low
1346962766.1774200000,0,1,0,0,desktop,(none),Low
150999737.1774250000,0,1,0,0,desktop,(none),Low
798457860.1774260000,0,1,0,0,desktop,(none),Low
1858006230.1774300000,0,1,0,0,desktop,(none),Low
190391221.1774260000,0,1,0,0,desktop,(none),Low
792993716.1774270000,0,1,0,0,desktop,(none),Low
675246651.1774270000,0,1,0,0,desktop,(none),Low
1029448134.1774300000,0,1,0,0,desktop,(none),Low
2017759280.1774300000,0,1,0,0,desktop,referral,Low
1546752533.1774300000,0,1,0,0,desktop,(none),Low
682134081.1774310000,0,1,0,0,desktop,(none),Low
2045597899.1774300000,0,1,0,0,desktop,(none),Low
1831698620.1774300000,0,1,0,0,desktop,(none),Low
1240156775.1774300000,0,1,0,0,desktop,(none),Low
1742563964.1774300000,0,1,0,0,desktop,(none),Low
882407052.1774320000,0,1,0,0,desktop,(none),Low
1007969803.1774300000,0,1,0,0,desktop,(none),Low
1274573278.1774300000,0,1,0,0,desktop,(none),Low
1863635000.1774400000,0,1,0,0,desktop,(none),Low
1275532117.1774400000,0,1,0,0,desktop,(none),Low
2080978834.1774400000,0,1,0,0,desktop,(none),Low
1044768753.1774400000,0,1,0,0,desktop,(none),Low
1909587721.1774400000,0,1,0,0,desktop,(none),Low
92545078.1774379000,0,1,0,0,desktop,(none),Low
1477544780.1774400000,0,1,0,0,desktop,(none),Low
152860154.1774390000,0,1,0,0,desktop,(none),Low
723932832.1774390000,0,1,0,0,desktop,(none),Low
2090335250.1774400000,0,1,0,0,desktop,(none),Low
1829597456.1774400000,0,1,0,0,desktop,(none),Low
278484471.1774420000,0,1,0,0,desktop,(none),Low
1200429220.1774400000,0,1,0,0,desktop,(none),Low
984162594.1774460000,0,1,0,0,desktop,(none),Low
1196428067.1774500000,0,1,0,0,desktop,(none),Low
400885879.1774520000,0,1,0,0,desktop,(none),Low
815421836.1774540000,0,1,0,0,desktop,(none),Low
1688274841.1774600000,0,1,0,0,desktop,(none),Low
1449891063.1774600000,0,1,0,0,desktop,(none),Low
601642297.1774590000,0,1,0,0,desktop,(none),Low
206395664.1774600000,0,1,0,0,desktop,(none),Low
111582082.1774610000,0,1,0,0,desktop,(none),Low
1210188062.1774600000,0,1,0,0,desktop,(none),Low
1499849619.1774700000,0,1,0,0,desktop,(none),Low
373210760.1774680000,0,1,0,0,desktop,(none),Low
2144220873.1774700000,0,1,0,0,desktop,(none),Low
885462802.1774690000,0,1,0,0,desktop,(none),Low
281925399.1774690000,0,1,0,0,desktop,(none),Low
788523832.1774690000,0,1,0,0,desktop,(none),Low
1168342464.1774700000,0,2,0,0,mobile,(none),Low
1196641095.1774700000,0,1,0,0,desktop,(none),Low
1978438235.1774700000,0,1,0,0,desktop,(none),Low
204979161.1774700000,0,1,0,0,desktop,(none),Low
240625091.1774700000,0,1,0,0,desktop,(none),Low
325314891.1774710000,0,1,0,0,desktop,(none),Low
